Date,Open,High,Low,Close,Adj Close,Volume
1991-10-24,1.185185,1.185185,1.130316,1.141289,1.123744,21520308
1991-10-25,1.141289,1.174211,1.141289,1.174211,1.15616,2115239
1991-10-28,1.163237,1.262003,1.163237,1.262003,1.242603,2660850
1991-10-29,1.251029,1.272977,1.251029,1.262003,1.242603,2511633
1991-10-30,1.262003,1.316872,1.262003,1.294925,1.275019,2615288
1991-10-31,1.327846,1.327846,1.272977,1.272977,1.253408,1101473
1991-11-01,1.272977,1.294925,1.251029,1.262003,1.242603,703941
1991-11-04,1.262003,1.283951,1.240055,1.240055,1.220992,609398
1991-11-05,1.272977,1.272977,1.240055,1.262003,1.242603,387281
1991-11-06,1.251029,1.262003,1.240055,1.262003,1.242603,755198
1991-11-07,1.262003,1.262003,1.240055,1.262003,1.242603,264263
1991-11-08,1.240055,1.262003,1.240055,1.240055,1.220992,321216
1991-11-11,1.240055,1.272977,1.240055,1.251029,1.231797,187945
1991-11-12,1.283951,1.283951,1.251029,1.272977,1.253408,617372
1991-11-13,1.251029,1.272977,1.251029,1.262003,1.242603,53536
1991-11-14,1.283951,1.283951,1.251029,1.283951,1.264213,210727
1991-11-15,1.251029,1.294925,1.251029,1.251029,1.231797,220978
1991-11-18,1.251029,1.262003,1.218107,1.218107,1.199381,341719
1991-11-19,1.240055,1.240055,1.03155,1.08642,1.069719,894164
1991-11-20,1.08642,1.174211,1.08642,1.152263,1.13455,455625
1991-11-21,1.185185,1.229081,1.152263,1.229081,1.210187,129853
1991-11-22,1.229081,1.240055,1.207133,1.207133,1.188576,158330
1991-11-25,1.207133,1.229081,1.185185,1.185185,1.166966,281348
1991-11-26,1.185185,1.185185,1.174211,1.185185,1.166966,58092
1991-11-27,1.174211,1.185185,1.152263,1.152263,1.13455,190223
1991-11-29,1.141289,1.185185,1.141289,1.141289,1.123744,14808
1991-12-02,1.185185,1.196159,1.152263,1.196159,1.177771,243759
1991-12-03,1.152263,1.152263,1.152263,1.152263,1.13455,2278
1991-12-04,1.185185,1.229081,1.152263,1.229081,1.210187,321216
1991-12-05,1.229081,1.229081,1.207133,1.207133,1.188576,25059
1991-12-06,1.185185,1.229081,1.185185,1.218107,1.199381,69483
1991-12-09,1.185185,1.229081,1.185185,1.196159,1.177771,33033
1991-12-10,1.207133,1.262003,1.207133,1.229081,1.210187,219839
1991-12-11,1.218107,1.262003,1.218107,1.229081,1.210187,288183
1991-12-12,1.229081,1.262003,1.229081,1.229081,1.210187,152634
1991-12-13,1.229081,1.251029,1.218107,1.251029,1.231797,167442
1991-12-16,1.251029,1.251029,1.218107,1.229081,1.210187,68344
1991-12-17,1.229081,1.262003,1.229081,1.240055,1.220992,223256
1991-12-18,1.240055,1.251029,1.229081,1.229081,1.210187,378169
1991-12-19,1.229081,1.229081,1.218107,1.229081,1.210187,121880
1991-12-20,1.262003,1.262003,1.218107,1.218107,1.199381,6834
1991-12-23,1.218107,1.262003,1.218107,1.229081,1.210187,258567
1991-12-24,1.229081,1.316872,1.229081,1.283951,1.264213,207309
1991-12-26,1.316872,1.316872,1.294925,1.316872,1.296628,116184
1991-12-27,1.316872,1.349794,1.305898,1.33882,1.318239,361083
1991-12-30,1.327846,1.404664,1.305898,1.404664,1.383071,275653
1991-12-31,1.459534,1.492455,1.437586,1.44856,1.426292,521691
1992-01-02,1.44856,1.44856,1.39369,1.437586,1.415486,306408
1992-01-03,1.415638,1.44856,1.415638,1.44856,1.426292,17086
1992-01-06,1.437586,1.470508,1.437586,1.437586,1.415486,154913
1992-01-07,1.437586,1.525377,1.437586,1.492455,1.469512,718748
1992-01-08,1.525377,1.525377,1.492455,1.492455,1.469512,94542
1992-01-09,1.536351,1.536351,1.492455,1.492455,1.469512,394116
1992-01-10,1.492455,1.503429,1.481481,1.481481,1.458707,102516
1992-01-13,1.492455,1.514403,1.459534,1.470508,1.447902,112767
1992-01-14,1.437586,1.481481,1.437586,1.481481,1.458707,36450
1992-01-15,1.437586,1.44856,1.426612,1.44856,1.426292,593452
1992-01-16,1.426612,1.44856,1.371742,1.382716,1.36146,350831
1992-01-17,1.382716,1.382716,1.360768,1.360768,1.339849,56953
1992-01-20,1.33882,1.382716,1.33882,1.382716,1.36146,143522
1992-01-21,1.360768,1.382716,1.360768,1.360768,1.339849,83152
1992-01-22,1.382716,1.382716,1.382716,1.382716,1.36146,13669
1992-01-23,1.404664,1.426612,1.404664,1.426612,1.404681,318938
1992-01-24,1.437586,1.492455,1.404664,1.459534,1.437097,306408
1992-01-27,1.492455,1.492455,1.44856,1.44856,1.426292,48980
1992-01-28,1.437586,1.470508,1.437586,1.470508,1.447902,4556
1992-01-29,1.437586,1.437586,1.437586,1.437586,1.415486,21642
1992-01-30,1.437586,1.437586,1.437586,1.437586,1.415486,0
1992-01-31,1.437586,1.470508,1.437586,1.437586,1.415486,26198
1992-02-03,1.470508,1.481481,1.44856,1.44856,1.426292,123019
1992-02-04,1.503429,1.503429,1.481481,1.481481,1.458707,34172
1992-02-05,1.536351,1.558299,1.525377,1.558299,1.534344,118463
1992-02-06,1.536351,1.569273,1.536351,1.569273,1.545149,18225
1992-02-07,1.569273,1.591221,1.558299,1.558299,1.534344,312103
1992-02-10,1.525377,1.558299,1.481481,1.492455,1.469512,222117
1992-02-11,1.492455,1.492455,1.492455,1.492455,1.469512,0
1992-02-12,1.514403,1.514403,1.492455,1.492455,1.469512,75178
1992-02-13,1.525377,1.525377,1.492455,1.503429,1.480317,68344
1992-02-14,1.492455,1.525377,1.492455,1.525377,1.501928,9113
1992-02-18,1.492455,1.525377,1.492455,1.525377,1.501928,92264
1992-02-19,1.492455,1.503429,1.492455,1.503429,1.480317,54675
1992-02-20,1.492455,1.569273,1.492455,1.547325,1.523539,424870
1992-02-21,1.536351,1.569273,1.536351,1.547325,1.523539,205031
1992-02-24,1.536351,1.580247,1.536351,1.580247,1.555955,1139
1992-02-25,1.580247,1.580247,1.525377,1.558299,1.534344,75178
1992-02-26,1.525377,1.569273,1.525377,1.569273,1.545149,23920
1992-02-27,1.569273,1.580247,1.547325,1.547325,1.523539,247177
